# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_to_flat_Clim_half_lives.py on Tue Nov 19 21:44:42 2024
id	half_life (units.min)
"ANTHRANSYNCOMPII-MONOMER"	709.4265342
"PRAI-IGPS"	463.24693314
"EG10736-MONOMER"	692.4613746
"DSERDEAM-MONOMER"	682.7592984
"O-SUCCHOMOSERLYASE-MONOMER"	619.346289
"XYLISOM-MONOMER"	552.4522573200001
"ILES-MONOMER"	707.2981548
"ALAS-MONOMER"	670.2722514
"METG-MONOMER"	589.05631038
"GLYS-MONOMER"	705.239019
"CARBPSYN-LARGE"	642.7681296000001
"EG10905-MONOMER"	762.5925906
"EG10906-MONOMER"	727.4180052
"EG10748-MONOMER"	650.4108198
"EG10605-MONOMER"	797.7486918
"ARAF-MONOMER"	818.4526662
"RBSB-MONOMER"	578.72605416
"EG11012-MONOMER"	353.0058864
"EG10671-MONOMER"	669.5624004
"EG10243-MONOMER"	204.40069986
"EG11064-MONOMER"	528.23064426
"PD03028"	429.0174528
"EG11157-MONOMER"	426.4525491
"EG11199-MONOMER"	640.6884474000001
"KEFC-MONOMER"	795.689259
"EG10559-MONOMER"	697.7615676
"DIHYDROPICRED-MONOMER"	747.5527272
"GMP-SYN-MONOMER"	588.70674918
"EG11091-MONOMER"	323.64613476
"CHAINI-MONOMER"	524.16493728
"TYRB-MONOMER"	485.2988142
"LIVK-MONOMER"	724.5150246000001
"EG10696-MONOMER"	651.9575405999999
"EG10657-MONOMER"	700.7697629999999
"EG10321-MONOMER"	82.31686914000001
"CPM-KDOSYNTH-MONOMER"	666.1090182
"THREDEHYDSYN-MONOMER"	531.28418562
"EG10817-MONOMER"	655.5780576000001
"EG10826-MONOMER"	430.81329816
"EG10926-MONOMER"	659.9270784
"PABASYN-COMPI-MONOMER"	687.2052851999999
"FUMC-MONOMER"	602.443221
"EG10743-MONOMER"	694.2628506
"AROD-MONOMER"	602.4121944
"EG10786-MONOMER"	708.5300609999999
"EG10460-MONOMER"	681.6541656
"DIHYDROXYACIDDEHYDRAT-MONOMER"	644.5855368
"KETOLREDUCTOISOM-MONOMER"	631.9485078
"EG10293-MONOMER"	959.3672574
"EG11171-MONOMER"	535.41446016
"DLACTDEHYDROGFAD-MONOMER"	610.8000264
"CDPDIGLYPYPHOSPHA-MONOMER"	783.4208148
"BIOTINLIG-MONOMER"	470.80754244
"nan"	418.04867124
"GLUTATHIONE-REDUCT-NADPH-MONOMER"	717.2990916
"ALPHAGALACTOSID-MONOMER"	534.14120736
"CYSTATHIONINE-BETA-LYASE-MONOMER"	587.20243326
"EG10624-MONOMER"	543.2189415
"E2P-MONOMER"	663.5129598
"EG10136-MONOMER"	531.2000859
"EG10302-MONOMER"	906.670356
"HISTPHOSTRANS-MONOMER"	646.467288
"HISTDEHYD-MONOMER"	691.6866306
"PD00237"	90.17622816
"EG10670-MONOMER"	782.4824292000001
"6PFK-2-MONOMER"	688.1202023999999
"EG10762-MONOMER"	518.1609001200001
"TAR-MONOMER"	359.92212576
"TAP-MONOMER"	278.10747036000004
"CHORISMUTPREPHENDEHYDROG-MONOMER"	476.79860232
"HISP-MONOMER"	707.9632104
"VALS-MONOMER"	641.5997712000001
"PHET-MONOMER"	775.7866434
"PD00413"	516.48902256
"HOMSUCTRAN-MONOMER"	317.24108106
"AROB-MONOMER"	545.92776882
"PSTA-MONOMER"	780.5048814
"LEUS-MONOMER"	676.5733158
"LARGEILVB-MONOMER"	342.91565844
"FOLC-MONOMER"	618.2358522000001
"ISOCITDEH-SUBUNIT"	631.4550924
"ARABISOM-MONOMER"	630.3134304
"OROTPDECARB-MONOMER"	589.5724686
"EG11128-MONOMER"	339.03986106
"CPDB-MONOMER"	866.1631758000001
"UDPNACETYLMURAMATEDEHYDROG-MONOMER"	603.6915822
"EG10203-MONOMER"	764.7408066
"EG10240-MONOMER"	588.40572972
"PTSI-MONOMER"	653.7291984
"EG10459-MONOMER"	447.97305192
"EG10458-MONOMER"	617.9662812
"MALATE-SYNTHASE"	264.32728092
"VALINE-PYRUVATE-AMINOTRANSFER-MONOMER"	442.27160268
"HEMX-MONOMER"	744.8126178
"2-ISOPROPYLMALATESYN-MONOMER"	276.9243318
"SPERMIDINESYN-MONOMER"	580.93682358
"NAGE-MONOMER"	777.8133449999999
"PYRUVFORMLY-MONOMER"	263.52008562000003
"GLYCPDIESTER-PERI-MONOMER"	692.2263282
"MANNPDEHYDROG-MONOMER"	701.1480942000001
"ARGT-MONOMER"	699.641652
"GLUSYNSMALL-MONOMER"	481.71494682
"2-OCTAPRENYLPHENOL-HYDROX-MONOMER"	796.0388292
"LEUC-MONOMER"	246.70056594
"ALARACEBIOSYN-MONOMER"	743.6181516
"G7325-MONOMER"	244.4002959
"EG10651-MONOMER"	264.2291121
"N-ACETYLTRANSFER-MONOMER"	323.23374432
"PD00194"	716.2378554
"AROA-MONOMER"	705.1608444000001
"ARGSUCCINSYN-MONOMER"	624.1281654000001
"G6851-MONOMER"	309.28499028
"GLYCEROL-KIN-MONOMER"	641.7606582
"EG10600-MONOMER"	690.3362922
"G7409-MONOMER"	739.9933044
"EG10158-MONOMER"	677.3576502
"EG10159-MONOMER"	149.98355334
"EG11881-MONOMER"	637.5912858
"CARDIOLIPSYN-MONOMER"	842.6099178000001
"CMPKI-MONOMER"	599.91542184
"PANTOTHENATE-KIN-MONOMER"	536.68671624
"EG12312-MONOMER"	604.396023
"DALADEHYDROGA-MONOMER"	185.76652032
"DALADALALIGA-MONOMER"	656.3728518
"PPENTOMUT-MONOMER"	553.12866678
"ACNEULY-MONOMER"	409.93416516
"ALTRO-OXIDOREDUCT-MONOMER"	542.4683844
"EG11852-MONOMER"	637.2751152000001
"EG10360-MONOMER"	697.7783022
"EG12099-MONOMER"	521.71402218
"EG12035-MONOMER"	708.0362874
"FABA-MONOMER"	756.604455
"FABZ-MONOMER"	680.1521022
"FABH-MONOMER"	626.5827852
"FLGH-FLAGELLAR-L-RING"	498.68346564
"PGLUCISOM"	712.9458258
"GTP-CYCLOHYDRO-I-MONOMER"	326.32595958
"EG10375-MONOMER"	243.63967098
"G6810-MONOMER"	793.5357564
"EG10415-MONOMER"	392.03137656
"GLUTCYSLIG-MONOMER"	573.30864072
"GLUTRNAREDUCT-MONOMER"	194.036511
"G7744-MONOMER"	461.99928786
"EG10241-MONOMER"	626.943123
"EG10461-MONOMER"	635.2563485999999
"EG10506-MONOMER"	659.5110012
"KDO-8PSYNTH-MONOMER"	666.2608542
"PRPPSYN-MONOMER"	843.9003018
"DTMPKI-MONOMER"	596.09608014
"UDPNACETYLGLUCOSAMACYLTRANS-MONOMER"	656.4551112
"UDPACYLGLCNACDEACETYL-MONOMER"	80.10416268
"EG11438-MONOMER"	529.78551948
"EG10598-MONOMER"	384.5828565
"EG11666-MONOMER"	517.80621594
"EG11180-MONOMER"	823.9832682
"EG12394-MONOMER"	359.91911106
"NICONUCADENYLYLTRAN-MONOMER"	762.9456138
"EG11568-MONOMER"	661.9849788
"GLUCOSAMINE-6-P-DEAMIN-MONOMER"	718.2770118
"NANE-MONOMER"	678.7715826
"EG10666-MONOMER"	651.1607088
"G7842-MONOMER"	861.7346982
"ASPCARBCAT-MONOMER"	702.075417
"PDXJ-MONOMER"	726.8190215999999
"6PFK-1-MONOMER"	648.0320868
"PGK"	811.599234
"PGAM2-MONOMER"	430.31868486
"EG10689-MONOMER"	560.2481007599999
"INORGPYROPHOSPHAT-MONOMER"	664.746876
"GLUTKIN-MONOMER"	549.57462684
"PD00205"	286.28159526
"EG10785-MONOMER"	667.7221158
"ADENYLOSUCCINATE-SYN-MONOMER"	687.3168324000001
"SAICARSYN-MONOMER"	676.510536
"DIHYDROOROTOX-MONOMER"	805.5375552
"CTPSYN-MONOMER"	787.3823028
"SPED-MONOMER"	565.82875356
"EG10812-MONOMER"	455.02307406
"EG11178-MONOMER"	659.2290222
"EG10828-MONOMER"	605.7938328
"GTP-CYCLOHYDRO-II-MONOMER"	558.7200861
"DIOHBUTANONEPSYN-MONOMER"	86.54861376000001
"EG10871-MONOMER"	776.3227085999999
"EG10873-MONOMER"	777.1648548000001
"EG10864-MONOMER"	642.1076628000001
"EG10886-MONOMER"	522.79965522
"EG10870-MONOMER"	554.68267524
"EG10909-MONOMER"	656.9491866
"EG10912-MONOMER"	541.3464048599999
"EG10917-MONOMER"	586.60168854
"EG10902-MONOMER"	756.8068614
"EG10904-MONOMER"	727.4017788
"EG10907-MONOMER"	665.0301635999999
"EG10908-MONOMER"	779.9957784
"EG11153-MONOMER"	510.16538334
"EG10857-MONOMER"	530.79808656
"EG10899-MONOMER"	332.61989454
"EG10335-MONOMER"	527.37149322
"EG10925-MONOMER"	404.19019026
"S-ADENMETSYN-MONOMER"	428.60446248
"EG10941-MONOMER"	744.6574842
"EG10949-MONOMER"	683.5252932
"DCTA-MONOMER"	668.7885078
"EG11782-MONOMER"	810.024468
"SUCCCOASYN-BETA"	702.867099
"EG11817-MONOMER"	522.3578419800001
"EG11305-MONOMER"	92.32078548
"EG10996-MONOMER"	670.1220324
"TRYPTOPHAN-MONOMER"	575.39403942
"EG11008-MONOMER"	696.7513176
"TPI-MONOMER"	647.7574008
"G6660-MONOMER"	697.054887
"TRANSALDOLA-MONOMER"	702.4006206
"TRANSALDOLB-MONOMER"	721.3065677999999
"EG11023-MONOMER"	563.6593570800001
"TRYPSYN-BPROTEIN"	593.033064
"PD00423"	539.49990966
"THYMIDYLATESYN-MONOMER"	625.1651328
"2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER"	493.39704972
"EG12146-MONOMER"	724.3170702
"EG11137-MONOMER"	454.8065739
"EG11132-MONOMER"	656.132754
"EG11179-MONOMER"	677.082435
"EG11100-MONOMER"	458.1810795
"EG11323-MONOMER"	545.4688865400001
"G6568-MONOMER"	528.54698214
"EG12605-MONOMER"	380.75979432
"URACIL-PRIBOSYLTRANS-MONOMER"	712.1266788
"UDK-MONOMER"	579.6703896
"UXAC-MONOMER"	755.9762364
"PD01343"	712.9541478
"EG11835-MONOMER"	511.91699334
"EG10011-MONOMER"	395.40703716
"EG11779-MONOMER"	498.27616614
"EG11254-MONOMER"	645.6890916
"EG10244-MONOMER"	321.53111178
"PSD-MONOMER"	796.7867946
"SERS-MONOMER"	715.613157
"ASNS-MONOMER"	695.3806943999999
"THRS-MONOMER"	714.3546389999999
"G7087-MONOMER"	652.60329
"LYSS-MONOMER"	651.8419068
"LYSU-MONOMER"	598.03621218
"G7532-MONOMER"	578.87450586
"EG11071-MONOMER"	272.9284452
"EG12870-MONOMER"	675.3731664000001
"EG11449-MONOMER"	602.883603
"EG10490-MONOMER"	704.5847094000001
"EG11497-MONOMER"	584.9845029
"RPOC-MONOMER"	471.05767698
"EG11650-MONOMER"	211.81833654
"PD01520"	635.1980705999999
"G7524-MONOMER"	506.45649108
"EG11850-MONOMER"	582.6532493999999
"EG11195-MONOMER"	606.84678
"EG11121-MONOMER"	677.741586
"EG10658-MONOMER"	668.9078448
"G6881-MONOMER"	576.8962956600001
"EG10669-MONOMER"	847.022868
"EG10684-MONOMER"	687.3385907999999
"EG12117-MONOMER"	900.6636546
"MONOMER0-341"	864.5115516
"EG11035-MONOMER"	891.9542112
"G7457-MONOMER"	269.98974876
"G6093-MONOMER"	708.7815738
"G7184-MONOMER"	585.6694386
"ANSA-MONOMER"	771.9375084000001
"CHEW-MONOMER"	287.64928914
"EG12179-MONOMER"	180.12936449999998
"EG10347-MONOMER"	171.75952320000002
"GAPDH-A-MONOMER"	740.1066726
"ERYTH4PDEHYDROG-MONOMER"	536.2046228400001
"GLUTAMINESYN-MONOMER"	702.3967896
"EG11517-MONOMER"	616.567335
"SERINE-O-ACETTRAN-MONOMER"	615.0752904
"MONOMER0-2001"	578.12393436
"PD00242"	110.7242871
"PD00197"	134.65647252
"PD03938"	79.15100214
"EG12717-MONOMER"	773.1446159999999
"COBALADENOSYLTRANS-MONOMER"	599.2218933
"CFA-MONOMER"	63.31027757999999
"EG11299-MONOMER"	538.41142944
"RIBOKIN-MONOMER"	732.9069588
"G6363-MONOMER"	474.55808598
"EG10735-MONOMER"	595.60023918
"EG11663-MONOMER"	504.33289974
"EG12352-MONOMER"	561.01119306
"HYPOXANPRIBOSYLTRAN-MONOMER"	582.43274574
"GPT-MONOMER"	630.2962146
"PHOSACETYLTRANS-MONOMER"	671.2435332
"PFLACTENZ-MONOMER"	598.14254808
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	683.55606
"GLUCONREDUCT-MONOMER"	475.44037236
"ARCA-MONOMER"	640.447035
"ADHE-MONOMER"	585.03628584
"ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER"	601.6342596000001
"FERREDOXIN-MONOMER"	398.75063526
"FTSE-MONOMER"	617.7658308
"LACTALDREDUCT-MONOMER"	647.5216356
"PGLYCDEHYDROG-MONOMER"	744.3020670000001
"G7854-MONOMER"	709.0388406000001
"YJJK-MONOMER"	644.141031
"G7657-MONOMER"	483.81110952
"G7696-MONOMER"	688.149057
"ZNUC-MONOMER"	472.30444476
"EG10608-MONOMER"	756.9021606
"EG12204-MONOMER"	388.3536375
"PROTEIN-PII"	675.7940556000001
"RED-THIOREDOXIN-MONOMER"	584.5175293799999
"G7449-MONOMER"	715.8811578
"G7014-MONOMER"	610.2045696
"G6406-MONOMER"	437.17887618
"EG12053-MONOMER"	851.5950546
"G6098-MONOMER"	596.3076416399999
"EG11396-MONOMER"	694.7532966
"EG11877-MONOMER"	598.48508988
"EG11246-MONOMER"	610.2339936
"EG12132-MONOMER"	139.94626943999998
"DPPD-MONOMER"	760.6813422
"MGLA-MONOMER"	727.7721894
"PSTB-MONOMER"	570.95557914
"SAPD-MONOMER"	674.1971742000001
"EG11506-MONOMER"	672.4545852
"MALONYL-COA-ACP-TRANSACYL-MONOMER"	695.2009524
"EG10484-MONOMER"	404.19769428
"EG11256-MONOMER"	515.41711344
"G6209-MONOMER"	575.60465274
"EG12879-MONOMER"	285.90289698
"G6324-MONOMER"	682.4087778
"G6323-MONOMER"	843.2667174000001
"EG12851-MONOMER"	517.06758024
"G6380-MONOMER"	693.6629178000001
"G6422-MONOMER"	710.8863054000001
"G6472-MONOMER"	595.58833704
"G6496-MONOMER"	794.1058494
"EG12703-MONOMER"	384.26522868
"EG11117-MONOMER"	774.485508
"EG11119-MONOMER"	449.99757612
"G6565-MONOMER"	693.181449
"G6616-MONOMER"	505.36447476
"G6611-MONOMER"	410.15392092
"EG12691-MONOMER"	775.568172
"PNTB-MONOMER"	926.4415896
"FRUCTBISALD-CLASSII-MONOMER"	597.13757808
"BRANCHED-CHAINAMINOTRANSFER-MONOMER"	657.4220406
"EG10662-MONOMER"	664.5964769999999
"ASL-MONOMER"	668.3235348
"AROG-MONOMER"	630.0221628
"EG12237-MONOMER"	586.1392128
"ATPB-MONOMER"	760.201452
"ATPF-MONOMER"	778.197654
"ATPH-MONOMER"	758.0248098
"ATPG-MONOMER"	748.3521569999999
"MGTA-MONOMER"	914.5406946
"EG10435-MONOMER"	737.0234256000001
"EG10436-MONOMER"	827.303637
"BETT-MONOMER"	780.8682719999999
"CARBOXYL-TRANSFERASE-ALPHA-MONOMER"	792.2109846000001
"EG10690-MONOMER"	412.43932344
"G7287-MONOMER"	750.6367716
"CYTIDEAM-MONOMER"	676.0547196
"EG10339-MONOMER"	624.9513479999999
"CITSYN-MONOMER"	661.4261862
"EG10156-MONOMER"	80.65639956
"CORA-MONOMER"	712.6661742
"CYOB-MONOMER"	880.2630894
"CYDA-MONOMER"	860.8884102000001
"DEOD-MONOMER"	813.958899
"TSA-REDUCT-MONOMER"	616.9653834
"DIHYDROFOLATEREDUCT-MONOMER"	756.2635572
"EG10239-MONOMER"	739.337607
"EG11415-MONOMER"	269.3478165
"EG11311-MONOMER"	437.7502035
"NAPHTHOATE-SYN-MONOMER"	612.4092696
"EG11404-MONOMER"	568.451145
"EG11383-MONOMER"	666.9004536
"EG11010-MONOMER"	773.6569446000001
"EG10272-MONOMER"	144.54365676
"EG11011-MONOMER"	745.9680204
"EG10322-MONOMER"	189.77738826
"G7663-MONOMER"	756.704673
"EG10985-MONOMER"	739.4855328
"EG11158-MONOMER"	527.85603348
"FUMA-MONOMER"	519.03530754
"ASPARTASE-MONOMER"	421.33786482
"SDH-FLAVO"	753.7922472
"GLU6PDEHYDROG-MONOMER"	763.7362092
"GRXB-MONOMER"	780.6727308
"EG12181-MONOMER"	421.860708
"KDOTRANS-MONOMER"	712.3503833999999
"GLYCOPHOSPHORYL-MONOMER"	631.2868632
"MONOMER0-1701"	660.7753044
"EG11762-MONOMER"	678.1801601999999
"EG10977-MONOMER"	680.1520074
"G6438-MONOMER"	581.0516627999999
"PROTOPORGENOXI-MONOMER"	593.5204665
"EG10434-MONOMER"	829.1355474
"G7324-MONOMER"	151.72780566
"EG10466-MONOMER"	609.7443215999999
"PD00208"	253.786155
"PD04418"	684.6445452
"EG20253-MONOMER"	561.43389444
"PD00353"	653.3110752
"PD00257"	629.5763526
"G7630-MONOMER"	618.2337246000001
"PD00444"	94.68549978
"G7546-MONOMER"	147.71752674
"G6814-MONOMER"	639.5906976
"G6276-MONOMER"	700.625913
"PD00521"	634.256991
"PD00219"	674.1237438
"PD00214"	668.7192666
"G7257-MONOMER"	818.90346
"EG10603-MONOMER"	683.9782338
"PD04132"	207.49752552
"EG12116-MONOMER"	673.1044428
"PD01352"	806.1388032
"EG11394-MONOMER"	759.7172694
"G6662-MONOMER"	564.8017844999999
"G6969-MONOMER"	305.61614742
"G6319-MONOMER"	552.3939291600001
"DCUR-MONOMER"	304.48018836
"MONOMER0-2677"	505.76246862
"G7089-MONOMER"	577.85596032
"EG12043-MONOMER"	636.2124456
"EG12049-MONOMER"	780.0664800000001
"EG12139-MONOMER"	812.7377292
"EG11151-MONOMER"	166.0874313
"OPPSYN-MONOMER"	610.1595432
"G6104-MONOMER"	631.307376
"EG10606-MONOMER"	741.060438
"EG10341-MONOMER"	179.54490131999998
"EG12867-MONOMER"	396.6685488
"LIVJ-MONOMER"	689.297682
"EG12182-MONOMER"	760.6128294
"EG10044-MONOMER"	695.7639576
"YCFU-MONOMER"	761.9182182000001
"G7889-MONOMER"	756.8810507999999
"G7395-MONOMER"	635.8464041999999
"G7511-MONOMER"	588.26143878
"SMALLILVN-MONOMER"	301.90045302
"IMP-DEHYDROG-MONOMER"	755.4049776
"ENTB-MONOMER"	375.13938984
"EG12378-MONOMER"	696.165201
"EG12273-MONOMER"	874.1458404
"EG11187-MONOMER"	317.75974278
"EG11712-MONOMER"	588.737307
"EG11722-MONOMER"	424.06255782000005
"EG11730-MONOMER"	524.12420292
"EG11202-MONOMER"	666.1223382000001
"EG11830-MONOMER"	516.30829314
"B0899-MONOMER"	671.0646108000001
"EG12373-MONOMER"	689.127762
"EG12705-MONOMER"	545.80232106
"EG11164-MONOMER"	376.96375974
"EG11165-MONOMER"	603.7964676
"EG12434-MONOMER"	670.3928513999999
"G7574-MONOMER"	454.29396
"G7659-MONOMER"	519.62190684
"G7664-MONOMER"	750.6865266000001
"EG10343-MONOMER"	669.1924349999999
"G7327-MONOMER"	597.9092830200001
"EG11703-MONOMER"	735.1334766
"EG11384-MONOMER"	485.77239114
"G7244-MONOMER"	557.97904842
"G7873-MONOMER"	540.15239976
"CHEY-MONOMER"	363.95465466
"G6361-MONOMER"	627.2193594
"CPXA-MONOMER"	669.5933826
"SIROHEMESYN-MONOMER"	607.8459336000001
"MONOMER0-82"	716.5969572
"G6997-MONOMER"	778.3801488
"ARCB-MONOMER"	661.9101882
"BARA-MONOMER"	696.4459836
"EG11390-MONOMER"	712.023342
"EG11140-MONOMER"	249.56882358
"EG11652-MONOMER"	727.2695946
"MGLB-MONOMER"	697.389447
"DPPB-MONOMER"	846.6922205999999
"DPPC-MONOMER"	843.0261594
"DSBC-MONOMER"	713.7181326
"EG12436-MONOMER"	462.73024338
"G7174-MONOMER"	457.40270934
"G7173-MONOMER"	626.8898561999999
"G6364-MONOMER"	166.50253146
"G6580-MONOMER"	776.7613212
"EUTB-MONOMER"	701.5184028
"ENOYL-ACP-REDUCT-NADH-MONOMER"	714.0375612
"EG11080-MONOMER"	620.9855988
"FMNREDUCT-MONOMER"	602.7675432
"GLUC1PURIDYLTRANS-MONOMER"	694.5335934
"G7543-MONOMER"	587.70575694
"GLNH-MONOMER"	761.865333
"GSP-MONOMER"	652.7698326
"GLUCARDEHYDRA-MONOMER"	546.69230952
"EG10423-MONOMER"	508.6378467
"EG10424-MONOMER"	621.4943094
"7-ALPHA-HYDROXYSTEROID-DEH-MONOMER"	659.3422134
"HISJ-MONOMER"	791.898282
"HISM-MONOMER"	731.7923592
"EG10455-MONOMER"	624.431196
"EG12121-MONOMER"	543.48723882
"G7579-MONOMER"	753.8249873999999
"1-PFK-MONOMER"	766.2568938000001
"EG11637-MONOMER"	688.7869913999999
"EG10572-MONOMER"	393.45166692
"EG12656-MONOMER"	427.64459424
"METHYLENETHFREDUCT-MONOMER"	526.3545279599999
"MONOMER0-1501"	678.0410268
"EG11511-MONOMER"	593.8855568399999
"EG10611-MONOMER"	628.2220758
"EG11090-MONOMER"	816.7016346
"EG10634-MONOMER"	743.6555004
"NARL-MONOMER"	659.5678776000001
"EG11878-MONOMER"	563.46562914
"EG11936-MONOMER"	488.64037152
"EG11212-MONOMER"	547.43199312
"G7834-MONOMER"	674.0120502
"G7877-MONOMER"	693.7194252
"G7883-MONOMER"	496.31195316
"NARX-MONOMER"	667.4963874
"EG12371-MONOMER"	696.3950795999999
"PROTEIN-NRII"	665.7571115999999
"PROTEIN-NRI"	483.40490166
"NUOA-MONOMER"	798.7758504
"NUOH-MONOMER"	910.2941022
"EG10665-MONOMER"	716.5661412
"E1O-MONOMER"	521.86757328
"E1P-MONOMER"	751.0810385999999
"EG10668-MONOMER"	647.7021557999999
"EG10686-MONOMER"	372.7689021
"G7310-MONOMER"	755.0090328
"PHOB-MONOMER"	533.6836632000001
"PITA-MONOMER"	903.9011334
"EG10741-MONOMER"	576.4472875800001
"EG10757-MONOMER"	556.75651002
"PPX-MONOMER"	414.92142948
"EG10776-MONOMER"	567.35702748
"YBHR-MONOMER"	781.254087
"EG12120-MONOMER"	683.92365
"G6862-MONOMER"	733.7181864
"EG10839-MONOMER"	445.02381294
"G6337-MONOMER"	124.94661216
"G6097-MONOMER"	226.45371984
"EG11681-MONOMER"	510.7792266
"EG11738-MONOMER"	311.90965631999995
"G7348-MONOMER"	629.8729266
"EG12025-MONOMER"	688.1517306000001
"SBMA-MONOMER"	737.1495762
"EG11601-MONOMER"	416.8087107
"EG10978-MONOMER"	460.3926453
"UBIX-MONOMER"	734.5394592
"PRPPAMIDOTRANS-MONOMER"	349.36819884
"PURE-MONOMER"	602.2223934000001
"RELA-MONOMER"	500.77479636
"EG12295-MONOMER"	714.7953114
"EG10845-MONOMER"	699.5350632
"EG10878-MONOMER"	805.983057
"EG50001-MONOMER"	753.1696542
"EG10916-MONOMER"	761.5181784
"EG10900-MONOMER"	617.5164654
"EG11094-MONOMER"	607.4422559999999
"UGPB-MONOMER"	804.8908626
"PSTS-MONOMER"	721.443858
"SECB"	720.3904134
"SECD"	841.1287152
"PSERPHOSPHA-MONOMER"	656.1708732
"G6886-MONOMER"	678.1275654
"SUPEROX-DISMUTFE-MONOMER"	710.4399264
"SUCCCOASYN-ALPHA"	644.0927982
"EG11786-MONOMER"	661.4981982
"4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER"	156.76515084
"G7326-MONOMER"	146.61302478000002
"G7626-MONOMER"	661.5345264
"EG10879-MONOMER"	615.3820896
"EG11534-MONOMER"	124.9573323
"EG11131-MONOMER"	408.41317704
"EG11191-MONOMER"	645.2714046
"EG11831-MONOMER"	670.7157108
"EG10680-MONOMER"	737.4616391999999
"EG10463-MONOMER"	669.4071264
"G6622-MONOMER"	396.79707534
"EG11037-MONOMER"	601.0905846
